Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Boeing,L4,Product,112000,"Englewood, CO ",2021-12-30,5 , 8,107000 , N/A , 5000
HackerOne,L5,Operations,162000,"San Francisco, CA ",2021-12-21,3 , 8,150000 , 12000 , N/A
Haven Life,L3,Technical,190000,"New York, NY ",2021-12-18,4 , 8,115000 , N/A , 75000
Amazon,L6,Product,250000,"San Francisco, CA ",2021-12-16,1 , 8,158000 , 12000 , 80000
Cisco,Grade 9,Product,201000,"San Jose, CA ",2021-12-16,0 , 8,162000 , 19000 , 20000
LinkedIn,Product Manager,Product,368000,"San Francisco, CA ",2021-12-15,2 , 8,180000 , 170000 , 18000
Amazon,L6,Product,220000,"Seattle, WA ",2021-12-08,6 , 8,127000 , 93000 , N/A
Amazon,L6,Product,250000,"Seattle, WA ",2021-12-06,4 , 8,138000 , 89000 , 23000
Oscar Health,L5,Technical,208000,"New York, NY ",2021-12-06,1 , 8,145000 , 49000 , 15000
ServiceNow,IC4,Product,232000,"Santa Clara, CA ",2021-12-04,1 , 8,170000 , 36000 , 26000
MathWorks,L3,Product,148000,"Natick, MA ",2021-12-04,8 , 8,133000 , N/A , 15000
eBay,26,Product,298000,"San Francisco, CA ",2021-12-03,8 , 8,206000 , 50000 , 42000
Amazon,L5,Infrastructure,152000,"Seattle, WA ",2021-12-01,1 , 8,120000 , 18000 , 14000
Amazon,L6,Technical,262000,"Seattle, WA ",2021-11-27,1 , 8,160000 , 61000 , 41000
Spotify,Product Manager,Technical,210000,"New York, NY ",2021-11-23,1 , 8,180000 , 30000 , N/A
Fidelity Investments,L6,Product,114000,"Boston, MA ",2021-11-19,3 , 8,95000 , N/A , 19000
Cisco,Product Manager,Product,200000,"San Jose, CA ",2021-11-17,0 , 8,162000 , 18000 , 20000
Noom,Senior,Growth,317000,"New York, NY ",2021-11-16,0 , 8,190000 , 98000 , 29000
EPAM Systems,B3,Technical,185000,"Chicago, IL ",2021-11-15,2 , 8,135000 , 25000 , 25000
XPO Logistics,Senior,Product,126000,"Boston, MA ",2021-11-14,2 , 8,118000 , N/A , 8000
NerdWallet,L5,Product,300000,"San Francisco, CA ",2021-11-13,7 , 8,212000 , 88000 , N/A
Amazon,L7,Technical,363000,"Seattle, WA ",2021-11-11,4 , 8,143000 , 220000 , N/A
Amazon,L6,Technical,217000,"Seattle, WA ",2021-11-09,8 , 8,135000 , 82000 , N/A
Microsoft,63,Technical,216000,"Redmond, WA ",2021-11-09,2 , 8,163000 , 37000 , 16000
Capgemini,Manager,Analytic,174000,"Seattle, WA ",2021-11-08,1 , 8,158000 , N/A , 16000
Adobe,L5,Product,280000,"New York, NY ",2021-11-05,4 , 8,185000 , 67000 , 28000
Amazon,Senior Product Manager,Product,205000,"Seattle, WA ",2021-11-04,1 , 8,145000 , 40000 , 20000
Notion,L6,Enterprise,395000,"San Francisco, CA ",2021-11-04,1 , 8,215000 , 180000 , N/A
Amazon,L5,Product,146000,"Seattle, WA ",2021-11-03,5 , 8,99000 , 48000 , N/A
Amazon,L6,Product,200000,"Austin, TX ",2021-11-02,3 , 8,128000 , 48000 , 24000
Aristocrat,L3,Technical,230000,"Seattle, WA ",2021-10-30,0 , 8,200000 , N/A , 30000
Amazon,L7,Product,560000,"Seattle, WA ",2021-10-27,7 , 8,160000 , 400000 , N/A
BlockFi,L9,Product,250000,"New York, NY ",2021-10-27,1 , 8,250000 , N/A , N/A
Microsoft,64,Product,253000,"Sunnyvale, CA ",2021-10-26,7 , 8,200000 , 15000 , 38000
Splunk,P4,Product,301000,"Seattle, WA ",2021-10-25,0 , 8,170000 , 105000 , 26000
Microsoft,62,Enterprise,180000,"Seattle, WA ",2021-10-25,3 , 8,135000 , 25000 , 20000
Amazon,L6,Technical,340000,"Seattle, WA ",2021-10-25,3 , 8,160000 , 180000 , N/A
Salesforce,Senior Product Manager,Product,274000,"San Francisco, CA ",2021-10-21,0 , 8,225000 , 16000 , 33000
Amazon,L6,Product,238000,"Seattle, WA ",2021-10-17,8 , 8,148000 , 90000 , N/A
NBCUniversal,Director,Consumer,205000,"New York, NY ",2021-10-12,5 , 8,175000 , 13000 , 18000
SAP,T3,Product,140000,"Palo Alto, CA ",2021-10-10,4 , 8,126000 , 2000 , 12000
Microsoft,64,Product,322000,"Redmond, WA ",2021-10-08,8 , 8,175000 , 114000 , 33000
Microsoft,63,Product,191000,"Redmond, WA ",2021-10-06,6 , 8,155000 , 20000 , 16000
Facebook,IC5,Product,316000,"Seattle, WA ",2021-10-04,4 , 8,188000 , 100000 , 28000
Amazon,L6,Technical,245000,"Austin, TX ",2021-09-30,1 , 8,155000 , 50000 , 40000
Microsoft,63,Product,234000,"Seattle, WA ",2021-09-30,8 , 8,169000 , 31000 , 34000
Facebook,L5 Product Manager,Product,367000,"San Francisco, CA ",2021-09-30,0 , 8,210000 , 125000 , 32000
Veracode,Senior,Product,170000,"Boston, MA ",2021-09-27,0 , 8,170000 , N/A , N/A
